PC1,income
-1077.4961530226917,1
-1077.4962139866748,0
-1077.4961692639517,0
-1077.4961826729284,0
-1077.496225916378,0
-1077.4962226851997,0
-1077.4962236008303,0
-1077.496209558637,0
-1077.4962214978793,0
1899.4995696426815,0
-1077.4962263344971,0
-1077.4962421231944,0
-1077.4962208804088,0
-1077.4962572298907,0
-1077.49617988652,1
5436.494365263754,1
-1077.496173665128,1
-1082.3821175251178,1
-1077.496237419483,0
-1077.496176419862,1
-1077.4961963420533,0
-1077.4962084929311,1
-1077.4962362476463,0
-1077.4961550076864,1
-1077.4961568857234,0
-1077.496258923771,0
-1077.4961485523825,1
-1077.4962760596406,0
-1077.4962176896538,0
-1077.496195979185,0
-1077.4961924754723,1
-1077.4961692692013,0
-1077.4961954126043,0
-1077.4962375943264,0
-1077.496208157763,0
-1077.496249474655,0
6220.4931566647265,1
-1077.4962104650892,0
-1077.4961814186581,0
-1077.496262973223,0
-1077.496245708001,0
-1077.496224142818,0
-1077.4961886258088,1
-1077.4962017922605,0
-1080.4824248293219,0
98921.3542410596,1
-1077.4961874472763,1
-1077.496179723727,0
-1077.4961978057863,0
-1077.4961884393076,0
-1077.4961882581538,0
-1077.496224561481,0
-1077.4961877707112,1
-1077.4961793829766,0
-1077.4962442021908,0
-1077.496198509473,0
-1081.0447470448942,0
-1077.4962119089673,0
-1077.496193569243,0
-1077.4961980629691,0
-1077.4961607133487,1
-1077.4962099550373,1
-1077.496190460047,0
-1080.9167016167135,1
-1077.4962266362045,0
-1081.0447384747831,0
-1077.496184295886,1
-1077.4961638007044,0
-1077.496194463231,0
-1077.496219714323,0
-1077.4961888333626,0
-1077.4961962925938,0
-1077.4962159215308,0
-1080.5084005696017,0
-1080.2471413845508,0
-1077.4961886203473,0
-1077.4962445678257,0
13946.481620870347,1
-1077.496098508684,0
-1077.4962297455415,0
-1077.4961923234807,1
-1077.496213267954,0
-1077.4961582657372,0
-1077.4961769679776,0
-1077.4962802191044,0
-1077.4961785325174,1
-1077.4962262698925,0
-1080.2679539924618,0
-1077.496208258986,0
-1077.496197927295,0
-1077.4961932819133,0
-1080.786940265966,1
-1077.4961852657661,0
13946.481564694363,1
-1077.4962363543477,0
-1077.4962259740812,0
-1077.4961786783533,1
-1077.496198506426,0
1096.5007803008357,0
-1077.4962062861011,0
6610.492577913407,1
-483.4969517019992,0
-1080.6934811679096,1
-1077.4961994776975,0
-1077.4962274750987,0
-1077.4962146101996,0
13946.481628686419,1
-1077.4961207593335,1
-1077.4961898097201,0
6220.49313855519,1
-1081.6744655170298,1
-1077.4961518381565,1
-1077.4962511441593,0
-1077.496179962042,0
-1077.496189389796,0
-1077.496220231394,0
-1077.4961888050666,0
-1077.4962465469307,0
-1077.4962663978472,0
-1077.4961855823701,1
-1077.4962198602154,0
-1077.4962052198534,0
-1077.496215092769,0
-1077.4961718784878,1
-1077.4961920881096,0
-1077.4962137043944,1
-1077.496166486259,1
-1077.4961934725127,0
-1077.496232701691,0
18973.474097912265,1
1519.500116663822,0
-1077.4962214835562,0
-1077.496175549125,0
-1077.4962166697974,0
-1077.49620383109,0
-1077.4961917193618,0
-1077.496226897359,0
-1077.4962266581065,0
-1077.4962527010362,0
-1077.4961997045527,0
-1077.4961804300822,1
-1077.496232826706,0
-1077.4962184186338,0
-1077.4961352214334,1
-1077.4962405011006,0
-1077.4962520804302,0
-1077.4961776217929,1
-1077.4962634737876,0
-1077.4961995061258,0
-1077.496165798188,1
-1077.4961710434357,1
-1077.496217497307,0
-1077.496218614939,0
-1077.4962342675667,0
13266.482572411256,1
-1077.4962250765736,0
-1077.4961257442599,1
-1077.4961927142308,0
-1077.4961733327145,1
-1077.49621064346,0
-1077.496233897741,0
-1077.4961914288301,0
-1077.4961497572338,0
-1080.9166686623362,1
-1077.4962166920363,0
-1077.4962348866302,0
-1077.496187357631,1
-1077.496234039371,0
-1077.4962065791347,0
-1077.4962168278148,1
-1077.496172411902,1
-1077.4962121746303,0
-1077.4962195757257,0
-1077.4961987461993,1
-1077.4962053436304,0
-1077.4962174656066,0
-1077.49620453097,0
-1077.4961910783213,1
-1077.4962224829278,0
-1077.496206157267,0
-1077.4961592229713,0
-1077.496215032334,0
-1077.4962780139929,0
-1080.7609764072977,1
13946.481577861152,1
-1077.4962308937809,0
-1077.4962658671561,0
-1077.4961234868229,1
-1077.4962093273773,0
-1077.4962457538147,0
-1077.4962639120704,0
-1077.49620859814,0
-1077.4962013824843,0
6220.493145486857,1
-1077.4961940593523,1
-1077.4961341662713,1
-1077.4962373076564,0
18973.474054507988,1
-1077.4961964520892,0
-1080.0654529464116,0
-1077.4961787083316,1
-1080.6935267601978,1
-1081.6087146636323,1
3308.4975194901363,1
-1077.496235288844,0
6610.492546397095,1
-1077.49622277289,0
-1077.4961635829673,1
-1080.0654875039213,1
-1077.4961825115845,0
-1077.4962178780472,0
-1077.4961959509856,0
-1077.4962441680461,0
-1077.4961912968415,1
-1077.4962104997974,0
-1081.999841369323,0
3572.497094473446,0
-1077.4962186262646,0
-1080.4738328617505,0
-1077.4961842490777,0
-1077.4962459520407,0
-1077.4961977358969,0
-1077.4962147159383,1
-1077.4961623554602,1
-1077.4961904403858,0
-1077.4962085968587,0
-1077.4962092644125,0
-1077.4961706479849,1
428.5017949053059,0
-1077.4962572026539,0
-1077.4961505952708,1
-1077.496229875172,0
-1077.4962441089024,0
-1077.4961972426586,0
-1077.4961864861561,1
-1077.4961859657672,0
-1077.4961473834785,1
-1077.49618658747,0
-1077.496191508497,0
-1077.4961886810636,0
-1077.4961990686966,0
-1077.4962070627892,0
-1080.0654602150369,1
-1080.760962123392,1
-1077.496225233529,0
-1077.496215293992,0
-1077.4962246070036,0
-1077.4962082474465,0
-1080.7609697369503,1
1519.5001720217786,0
-1077.4962225360132,0
-1077.4962283159446,0
-1077.4961558147231,1
-1077.4961838918953,0
-1077.4961839275697,0
-1077.496196778231,0
-1077.496259972735,0
-1077.4961915646456,1
-1077.4962262836134,0
-1077.4962080469002,1
-1077.4962078363164,0
4100.496333046151,1
-1077.4962010117638,0
-1077.4962044554593,0
-1077.4961783564647,1
-1077.4961848159908,0
-1077.4962385013268,0
-1077.4961854890244,1
-1077.4961993985166,0
-1077.4961450833357,1
-1077.49617300448,0
-1077.4962430208036,0
-1077.4961784958812,1
-1077.496229931219,0
-1077.4962237659288,0
-1077.4962126852565,0
-1077.4962030543938,0
-1077.496217516095,0
-1077.4962185567588,0
-1077.4962033933612,0
-1077.4961452477255,1
-1077.4962107145839,0
-1077.496173354692,0
-1077.4962196783429,0
-1077.4961885286461,0
-1077.4962025280645,0
-1077.4962064655515,0
-1077.49616802421,1
-1077.4961749566132,0
-1077.4961816464358,0
-1077.4961869894828,0
-1077.4961617920721,1
-1077.4962669209401,0
-1077.4962107411059,1
-1077.4962022225195,0
6220.493165823781,1
-1077.4962022690195,0
98921.3541385376,1
-1077.4962389687125,0
-1077.4961881305887,1
-1077.4962217730572,0
3572.49712865613,0
-1077.4961697109388,0
-1077.4961945353095,0
-1077.496206321258,0
-1077.496232934486,0
-1077.4962447764888,0
3787.496783534127,0
-1080.5083839581762,0
-1077.4961888701546,0
-1077.4961832488239,0
-1077.4961972769354,0
-1077.496204479143,0
-1077.4962475814154,0
-1077.4962149140617,0
-1077.4962519404887,0
-1077.4961884704692,0
-1077.496215763714,0
-1077.496187241003,0
-1077.4961914436722,0
-1077.496172659668,1
-1077.4962082661407,0
-1077.4961780560425,0
-1077.496244973205,0
-1077.4962371907634,0
-1077.4961583148217,1
-1077.4962079898412,0
-1077.4962004115264,0
-1077.4961772589265,0
-1077.4962022718064,0
-1077.4961645647074,1
-1077.4962053267272,0
-1077.496190319333,1
-1077.4961788166636,0
-1077.4962139290055,0
-1077.4962201032965,0
-1077.4961862628484,1
-1077.4961801660393,0
13946.481616442417,1
-1077.4961392116868,0
-1077.4961506492036,1
-1077.4962156081049,0
-1077.496201123509,1
-1077.4962275547903,0
-1077.496167549794,1
1251.5006148270315,0
-1077.4962036560605,0
-1077.4962096921513,0
-1077.4961574659437,0
-1077.4962321164282,0
-1077.4962322280455,0
-1077.4962266526752,0
6220.493165373073,1
-1077.4961409934992,0
-1077.4961901643726,0
-1077.4961969637193,0
-1077.4961380924992,0
-1077.496207635276,0
-1077.496188499167,0
-1077.4962240461466,0
-1077.4961216747963,1
-1077.496159755436,0
6610.492551406582,1
-1077.4961625835863,1
-1077.4962139671215,0
-1077.4962171147115,0
-1077.496206790283,0
-1077.4962188403015,0
-1077.4962435212808,0
-1077.496171740713,1
-1077.4961755556205,1
-1077.4962035834892,0
-1077.4962424882863,0
-1077.4962178829119,0
-1077.49621204759,1
-1077.4962278090554,0
-1077.496207490083,1
-1077.4961568894041,0
-1077.4962233312294,0
6220.493191010084,1
2025.4994335535623,1
-1077.496200419822,1
-1077.4962284971705,0
-1077.4962035610229,0
-1080.228114827526,0
-1077.4961672965096,1
-1077.4961457724626,1
-1077.4962741477111,0
-1077.4962154862196,1
2025.499382148066,1
-1077.496168807027,0
-1077.496212812333,0
-1077.4962180326072,0
-1077.4962410332644,0
-1077.4962083394605,0
-1077.4961889988247,0
-1077.4961996091033,0
-1077.4962138757185,0
-1077.4962183999662,0
-1077.4962296097685,0
-1077.4961657209947,0
-1077.496200623214,0
-1077.496155210426,1
-1077.496222939814,0
-1077.496225362651,0
-1077.496217559287,0
-1077.4962530889898,0
-1077.4962700440124,0
2025.499411147945,1
-1077.4962289987313,0
428.50178911210844,0
-1077.4962026174649,0
6610.492553073797,1
-1077.4962387775108,0
-1077.4962023174824,0
-1077.4961591615295,0
1519.5001654787916,0
-1077.4962205369834,0
-1077.4962113114045,0
-1077.4961888396313,0
-1077.496171627582,0
-1077.496231034253,0
-1077.4962009918272,0
-1077.496209493121,0
-1077.4962143947828,0
-1077.4962007065224,0
-1077.4961920510075,0
-1077.496220414487,0
-1077.4961780538692,0
-1077.4962481484984,0
-1077.4962050797867,1
-1077.496203148396,0
6610.49259417897,1
-1077.496165585709,1
-1077.4961874430774,1
-1077.4962010088839,0
2025.4993937595668,1
6610.492568539427,1
4100.49630443794,1
-1077.4961766561305,0
6610.492594768511,1
98921.3542153977,1
-1077.4961514400763,0
-1077.496165759639,0
-1077.4962068307952,0
-1077.4961918742638,0
6220.4931857960355,1
-1077.4962127594458,0
-1077.4962298888884,0
-1080.9599543610393,0
-1077.4962305801546,0
-1077.4962307802898,0
7536.491170166911,1
-1077.4962007406423,0
-1077.4962249300713,0
-1077.4961688266044,1
-1077.4962132694586,0
-1077.4962141735193,0
-1077.4961965933187,0
-1077.4962879739105,0
26750.462401071545,1
-1077.4962270419674,0
-1077.4962071957398,0
-1077.49622075051,0
-1077.4961867497098,0
-1081.9028630629316,1
-1077.496190787445,0
-1077.4961361876108,1
-1077.49621287134,0
-1077.4962354499194,0
-1077.496197001745,0
428.50179487948094,0
-1081.26619990271,0
-1077.4962380828001,0
-1077.4961941327406,1
-1077.4961814533256,0
-1077.49626794077,0
-1077.496184924612,1
-1077.4962100031905,0
-1077.49618651298,0
2195.4991861395365,0
-1077.4962160004545,0
-1077.496201537208,0
-1077.4962686166712,0
-1077.4961963007186,0
-1077.49622948154,0
-1077.496182497188,0
-1077.496150736298,0
-1080.911541785031,0
-1077.4962084815236,0
-1077.4962170954068,0
-1077.4962096681272,0
-1077.4961997739083,0
-1077.4962083700868,0
-1077.4962156123624,0
-963.4962567514815,0
-1077.4961580478248,0
-1077.4961818057395,0
-1077.4962598780176,0
-1077.4962131180082,0
-1077.4962272195194,0
-1077.4962205743063,0
6220.49316317294,1
-1077.4961852937822,0
-1077.4962369175241,0
6220.493139363929,1
-1077.4962552518898,0
-1077.4961868104886,0
-1077.4961997247835,0
-1080.2280736627306,0
-1077.4961859387452,1
-1077.496215160799,0
-1077.496193562434,0
-1077.4962057538087,0
-1077.4962049396242,1
-1077.4962093209963,0
-1077.4962301179085,0
-1077.4961642186506,0
-1077.496220629731,0
-1077.496172055013,0
4100.496327534847,1
-1077.496208821342,0
-1077.4962361352152,0
-1077.4962124149263,0
-1077.4961981633676,0
-1077.4961752068832,0
-1077.4961894658802,0
-1077.4962196160263,0
-1077.4961514218674,0
-1077.4962190041963,0
-1077.4961621677073,0
-1077.4961961075066,0
-1077.496184878647,0
-1077.4962075776605,0
-1077.4961491883216,1
-1077.4961936153545,0
-1077.4962111856976,1
-1077.4961467268072,1
-1077.4962393394214,0
-1077.4961813551363,0
-1077.4962331939473,0
-1077.496258263517,0
-1077.4961584760713,1
-1077.4961927167942,0
-1077.496186957236,1
-1077.496206163579,0
-1077.4962326449117,0
-1077.4962105835543,0
-1077.4962085211473,0
-1077.496176660687,1
-1081.999810140451,0
-1077.4961915325646,1
-1077.4961564736236,1
-1077.4962192948542,0
-1077.4961567510202,1
-1077.496201309476,0
-1077.4962139522609,0
-1077.4962262702206,0
-1077.4962134209597,0
-1077.4962044010165,0
-1077.4961891287173,0
-1077.4962086981373,0
-1077.4962096265947,0
-1077.4962289979048,0
-1077.4961991040686,0
-1077.496142437552,0
-1077.4961609646869,0
-1077.4961507323144,1
-1077.496222028219,0
-1081.6087589423742,0
-1077.496264793775,0
-1078.5775483719867,0
-1077.496210780405,0
-1080.5066723895516,0
-1077.496206303721,0
-1077.4962511407139,0
-1077.4961938384529,0
-1077.4961916139216,0
98921.35421060835,1
-1077.4962295704934,0
2986.498015946373,0
-1077.4962310264943,0
-1077.496210377343,0
13006.483017597528,1
-1077.4962554350234,0
-1077.4961500906024,1
-1077.4962402315148,0
-1077.4962354484235,0
-1077.4961504269397,1
-1077.4962610401806,0
-1077.4962157586092,0
-1077.4961436729957,1
-1077.4962275991493,0
-1077.4961744777163,0
-1077.4961695273762,0
-1077.4961678524771,0
-1077.4962041789988,0
-1080.3890189354922,0
-1077.4961719313985,1
-1077.496198294606,0
-1077.496181238572,0
-1077.4961852772485,0
-1077.4962351947256,0
1096.500804822327,0
-1077.4962223982468,0
428.50175627169455,0
-1077.4962056106324,1
-1077.4962178637766,0
-1077.4962352266175,0
-1077.4962004069887,0
-1080.786891248457,1
-1077.4962082826423,0
-1077.4961736467508,0
-1077.4962167717397,0
-1077.4962248906436,0
-1077.496206029437,0
-1077.496220250455,0
-1077.4961892056392,0
-1077.496191267639,0
-1077.4961981878025,1
-1077.4962236496388,0
-1077.4961926625676,0
-1077.496219074584,0
-1077.4962002317873,0
-1077.4962017352495,0
-1077.4962688287235,0
-1077.496210337926,1
-1077.4961679595003,0
-1077.4962377722718,0
-1077.4962135004284,0
-1077.496206511431,0
6610.4925517229,1
-1077.4962624886823,0
98921.35422252656,1
-1077.496197163839,0
-1077.4962365410254,0
-1077.4962522502015,0
-1077.4961840866313,0
-1077.4961927035877,1
-1077.4962353998292,0
-1077.496185548086,0
-1077.4962266272687,0
-1077.4961957439425,0
-1077.496194406439,0
-1077.4962143235352,0
-1077.496205711872,0
-1077.496249731056,0
6220.493121288691,1
-1077.496152098779,1
-1080.2679861256659,0
-1080.098346499226,0
-1077.4962029625585,0
-1077.4961629623315,1
-1077.4961693798691,0
-1077.4961581551484,1
-1077.4961752540037,1
-1077.496186790386,0
-1077.4961655870554,1
-1077.4961881181184,0
13946.48161212191,1
-1077.4961948062698,1
-1077.4961762752116,0
-1077.4961963721637,1
-1077.4962477833367,0
-1077.4962448921194,0
-1077.4961783283793,0
-1077.49619054628,0
-1077.4962095885323,1
-1077.4961965567438,0
-1077.4961786949614,0
-1081.7246879818197,1
-1077.4962552688426,0
-1077.4962160604653,0
-1077.496201693021,0
-1077.4962138508731,0
-1077.4962342835095,0
-1077.496165676586,1
-1077.496194009611,0
-1077.4961819701987,1
-1077.4962291592851,0
-1077.4962170703607,0
-1077.4961860688961,0
-1077.4962108009806,0
-1077.496259976686,0
4100.49633233317,1
-1077.4961781072882,0
-1077.4962079415347,0
-1077.496197373644,0
-1077.496180158818,0
-1077.4962291502325,0
-1077.4961771594517,1
-1077.4961559986925,1
-1077.4961592412644,0
3787.496750635891,0
-1077.4961921315391,0
-1077.4962008657935,0
-1077.4962200338994,0
-1077.496227210551,0
-1077.4961842409082,0
-1077.496205712598,0
-1077.4961970787754,1
-1077.4962462009685,0
-1077.4962342655292,0
-1077.4962217680882,0
-1077.4961866883757,1
-1077.4962254465152,0
-1077.496253770903,0
-1077.4962163901107,0
-1077.4962348557128,0
-1077.4961550773762,0
26750.462406126448,1
-483.4969483682323,0
-1077.4961627120051,0
-1077.496203789449,0
-1077.496180660578,0
-1077.496152238674,1
-1080.473835047397,0
-1077.4962227715262,0
-1077.4961983824003,0
-1077.4961679569224,1
-1077.4961904824781,0
-1077.4962513324297,0
-1077.496267499311,0
-1077.4962112084029,0
-1077.4961866799824,0
-1077.4962540430763,0
-1077.4961779629564,0
-1077.496169843019,0
-1077.496187467643,1
-1077.4961970192794,0
-1077.4962121370133,0
-1077.4962029932183,0
-1077.4962445039125,0
-1077.4962162723534,0
-1077.4961926039387,0
-1077.4961946785243,0
-1077.496225720686,0
-1077.4961991726857,1
4100.4963151963875,1
-1077.4962106447554,0
-1077.4962033023867,1
-1077.4961627101227,0
-1077.4962391409435,0
-1077.496194694926,0
-1077.4961969867447,0
4100.496329443208,1
-1077.496226499615,0
-1077.4961967436107,1
-1077.4962342632866,0
-1077.496223871191,0
-1077.4961942269636,0
-1077.4962640893223,0
13946.481581050977,1
-1077.4962249372898,0
-1077.4962099270442,0
-1077.4962171154746,0
-1077.4962305034387,0
-1077.4961472978073,0
-1077.4962234178283,0
-1077.4962367907492,0
-1077.496173113259,0
-1077.4962229282728,0
-1077.496216709436,0
-1077.4962368453623,0
-1077.496206221741,0
-1077.4962590989062,0
-1077.4961895058416,0
6610.492564410365,1
-1077.4962366635302,0
-1077.4962257974237,0
-1077.4961902529035,1
-1077.4962207548774,0
-1077.4962186268472,0
-1077.4961892459687,1
-1077.4961791337437,0
-1077.4962459811738,0
-1077.4962002309937,0
-1077.4962110035428,0
-1077.496229915415,0
-1077.496206142628,0
-1077.4962370631451,0
-1077.4962154773436,0
-1077.4961843219933,0
-1077.4962227287244,0
-1077.4962201553733,0
-1077.4961708004637,0
-1077.4961741576644,0
-1077.4961663276447,1
-1077.4961939259413,0
-1077.4962162041181,0
-1077.496249344128,0
-1077.4962275558664,0
-1077.4961725125697,0
-1077.49620887312,0
-1077.4962166709581,0
-1077.4962154975735,0
-1077.496230192129,0
-1077.4962047166177,1
-1077.4962079325471,0
-1077.4961619382254,0
-1077.4961965523134,0
2986.4979817938556,0
-1077.4961965391935,1
-1077.4962130874371,0
-1077.4962330420328,0
-1077.4961444979165,1
-1077.496197052103,1
-1077.4961689624774,0
-1077.496226776673,0
-1077.4962018276053,0
-1077.4962188983368,0
-1077.4962552487937,0
-1077.4961785365538,1
-1077.4961806161077,1
-1077.4961688543683,0
-1077.496166130885,1
-1077.4961741627822,1
-1077.4962231516856,0
-1077.4962022730047,0
-1077.4962072762198,0
-1077.4961582820472,1
-1077.496207084763,0
-1077.496183046135,1
-1077.4961973065256,1
-1077.496183548477,0
-1080.7869320433374,1
-1077.4962161051574,0
-1077.4962017431671,0
-1077.496195698271,0
-1077.4961670701614,0
6610.492547279809,1
-1077.4961611634287,0
-1077.4961921601762,0
-1077.49617170498,0
-1077.496139680126,0
-1077.4962198560647,0
-1077.4962038171893,0
3787.4967735616215,0
-1077.4962065157683,0
4100.496308111264,1
-1077.4962310990873,0
-1077.496254735559,0
-1077.4961629933077,1
-1077.4962172383152,0
-1077.4961996425193,0
-1077.4962284040244,0
-1077.4961801630734,0
1098.5007790672246,0
-1077.4962150744552,0
-1077.4961677411352,0
-1077.4961996799634,0
-1077.496255517406,0
1124.5007282224476,0
-1077.4961740546244,1
-1077.4962118849355,0
98921.35422622255,1
-1077.4961815451838,0
-1077.496184610403,1
-1077.496232128699,0
-1077.4961705843752,1
98921.35421954289,1
-1077.4961320201746,1
-1077.4961761029433,0
-1077.4961977624978,0
-1077.4961484945359,1
-1080.9166535797378,1
-1077.4961772727322,1
-1080.2471355812831,0
2703.498391778348,0
2247.499059276269,0
-1077.4961863538324,0
7536.4911454156145,1
-1077.4961734833223,0
-1077.4962268795762,0
-1077.4962189565263,0
26750.462409617194,1
-1077.496200619194,0
-1077.4962441313573,0
-1077.4962328272181,0
-1077.4962315266062,0
-1081.6087373009009,0
-1077.496196383037,0
13006.482979766346,1
-1077.4961655468346,1
-1077.4962108502568,0
-1077.496225614448,0
-1077.4961780765057,0
-1077.496199925081,0
-1077.4961922231466,0
-1077.4962703601557,0
-1077.4961404822566,1
-1077.496190101218,0
-1077.4961834168996,0
-1077.4962198296541,0
-1077.4961881797,0
-1077.4961914602038,0
-1077.4962052952635,0
-1077.496217392653,0
-1077.4961793551242,1
-1077.496217167235,0
-1077.4961680711015,1
-1077.4962446954203,0
-1077.4962412718505,0
-1077.49620579919,0
-1077.4962437428312,0
-1077.4962157296352,0
-1077.4962154600169,0
13946.48158603269,1
-1077.4962745742566,0
-1077.4961971362065,0
-1077.496233255831,0
-1077.4961869999445,0
-1077.4961472042512,1
-1077.496270113638,0
-1077.4962018211938,0
-1077.4962363555928,0
-1077.4962295245073,0
-1077.4961952771766,0
-1077.496190341696,0
-1077.4962250085127,0
-1077.4962292596194,0
-1077.4961779275677,0
-1077.4962241944697,0
-1077.4961888671826,0
-1077.496183825903,0
-1077.4962115412013,0
-1077.4961919431987,0
-1077.496267519436,0
-1077.4962251669717,0
-1077.4961665257022,1
-1077.4961839920982,1
5771.493823727021,0
-1077.4962247890378,0
-1077.4962584853813,0
-1077.4962324263624,0
-1077.4962437498007,0
-1077.4961722471326,0
1096.500773796959,0
-1077.4961721852305,0
-1077.4962701705263,0
-1077.4962163157945,0
-1077.496126784486,0
13946.481608802296,1
-1077.4961831527262,0
-1077.4961884245522,1
-1077.4962480893046,0
-1077.496209486811,0
-1077.4961785020528,1
-1077.4962116827758,0
-1077.4962126676678,0
-1077.496258351722,0
-1077.4962003401195,0
-1080.921905926006,0
-1077.4962257957143,0
-1077.4961727972584,0
-1077.49619566408,1
-1077.49619440658,1
-1080.3526883083482,0
13266.482581281249,1
-1077.4962025049545,0
-1077.496202256487,0
-1077.4962021004717,0
-1077.4962356531382,0
-1077.496189336425,0
-1077.496213025437,0
-1077.496209512351,0
-1077.4962194703864,0
-1077.4961657009178,0
-1077.4962434436327,0
-1077.4962340265256,0
-1077.4961663813924,1
-1077.4961920329658,0
-1079.3855056732207,0
2025.4994177608492,1
-1077.4962258572407,0
-1077.4961947057636,0
-1077.496217467479,0
-1077.496139801288,1
-1077.4961824681875,1
-1077.4962768301843,0
-1077.4962097365194,0
-1077.496214979387,0
-1077.4962448929743,0
-1077.496211048067,0
-1077.4961221675383,0
-1077.4962455387151,0
-1077.4962093856059,0
-1077.4961920094852,0
-1077.4962161779247,0
-1077.4961945816108,1
-1077.4962197541693,0
-1081.2575182511891,1
-1077.496184423137,1
-1077.4962535939553,0
-1077.4962234380569,0
-1077.4962172384921,0
-1077.4961651247506,0
-1077.4962280114346,0
-1077.4962114092227,0
-1077.496194217391,0
-1077.4962112071416,1
13946.481555620188,1
-1077.4961679126727,0
-1077.496223399657,0
-1077.4962102089005,0
-1077.49621303132,0
-1077.4962210448734,0
-1077.4962044656877,0
-1077.496188766659,0
-1077.4961748577311,1
-1077.496200346707,0
-1077.4961972817625,0
-1077.4962244632811,0
-1077.496221250253,0
-1077.496221967868,0
-1077.4962230335336,0
-1077.496146917995,1
-1077.4962099857776,0
-1077.4962015463482,0
-1077.4962061075494,0
-1077.496226825818,0
-1077.4961976425304,0
-1077.4962499536846,0
-1077.4962217401023,0
-1077.4962269398782,0
-1077.4961918057566,1
-1077.4962170706924,0
-1077.4962312161779,0
-1077.4962365698798,0
-1077.4961538623756,0
-1077.4961492887185,0
-1077.49618187892,1
-1077.49623629571,0
-1080.7609715746353,1
-1077.4962139342165,0
-1077.4962220928878,0
-1077.4962083141918,1
-1077.4962240111329,0
-1077.4962027827962,0
-1077.4962087552733,0
-1077.496197228719,0
-1077.4962068986342,1
-1077.4962245300364,0
-1080.506646263563,0
-1077.4962075507567,0
-1080.786903914063,1
-1077.4961904578627,0
-1077.496249827937,0
-1077.4962174901325,0
-1077.496181833229,0
-1077.496229980253,0
-1080.9166450897108,1
-1077.4961589304903,1
-1077.4962271901654,0
-1077.4962257009306,0
-1077.4962144671415,0
-1077.4962209155246,0
-1077.4961852838348,1
-1077.4961554749234,1
-1077.496171889498,0
-1077.49617794042,1
13946.481589225556,1
-1077.4962418222872,0
-1080.693526317139,1
-1077.4961823337578,0
-1077.4962631720944,0
-1077.4962437736958,0
-1077.4962237840464,0
-1077.496180338548,0
-1077.4962045363316,0
-1080.9582570765633,0
-1077.496223206682,0
-1077.4962395697494,0
-1077.496243010391,0
-1077.4962106639803,0
-1077.4961560089062,1
-1077.496111375231,1
-1077.4962103551215,0
-1077.4962006761048,0
26750.46241125836,1
-1077.4962138536387,0
-1077.4961247733204,1
-1077.4961550170162,1
-1077.4961403457582,1
-1077.4962091969762,0
-1077.4961822605378,1
-1077.4961852867882,0
-1077.4961392909493,0
3935.4965385404485,0
-1077.4962394297413,0
-1077.4962175697715,0
-1077.4962227464016,0
6220.493120947714,1
1807.4997206800676,0
-1077.4961630796256,0
1329.5004327011331,0
-1077.4961683001386,1
-1077.4962072511107,0
-1077.4961941609974,1
-1077.4962310673382,0
-1077.496211389203,0
-1077.4961782939467,0
-1077.496211473416,0
-1077.4962184656208,0
-1077.4961499210526,0
-1077.4961818357003,0
-1077.4961936223144,1
-1077.4962309271032,0
-1077.4961934912922,0
-22.49763269483925,0
-1077.4962122750576,0
-1077.496200714307,0
-1077.4962116631118,1
-1077.4962427284106,0
-1077.4962294997797,0
-1077.496220930512,0
-1077.4962031798557,0
-1077.496214724513,1
-1077.496223995962,0
-1077.4962233397262,0
-1077.4962036658296,0
-1077.4961721661832,0
-1077.4962385128642,0
-1081.3128841286918,0
-1077.4961979929258,0
-1077.4962094870432,0
-1077.4961895839365,1
-1077.4961928686648,0
6610.492531417269,1
-1077.4962159829508,0
-1077.496204666614,0
-1077.496257188798,0
-1077.496233142081,0
-1077.4962396903404,0
-1077.4961695268148,0
-1077.4961961588472,0
-1080.786922075748,1
-1077.4962147104195,0
-1077.4961945645177,0
-1077.4962085418188,0
-1077.4962038224553,0
-1077.4961999878467,0
-1077.4962621445193,0
13946.481594647421,1
-1077.4961891586497,0
-1081.6346614100746,1
-1080.7609838912074,1
-1077.4962043322626,0
-1077.4961859718592,1
-1077.4962155677142,0
-1077.4961893325267,0
-1077.4962577640492,0
-1077.4962114203472,0
-1080.7419848938312,0
-1081.2662028165091,0
-1077.4962158351773,0
-1077.4961951534563,0
-1077.4962523952981,0
-1077.496264864596,0
-1077.4961711833942,1
-1077.4961952483357,0
-1077.4962515815753,0
6220.493161297993,1
-1077.496221485974,0
-1077.4962253998333,0
-1077.4962164961657,0
-1077.4961818292668,0
-1077.4961521906214,0
13946.481579126897,1
-1077.4961934857236,0
-1077.4961822529183,1
-1077.4961784395207,1
-1077.4962434244567,0
-1077.4961996379966,1
-1077.496145586006,1
-1077.4962111691293,0
-1077.496177495758,0
-1077.4962338756638,0
-1077.4961926128158,0
-1077.4962095081373,0
-1077.4962144152328,0
-1077.4961922578511,0
-1077.4962128800412,0
-1077.4961740663798,0
-1077.4962291708232,0
2986.4979973020845,0
-1077.4962168990264,0
3709.4969237722607,1
2059.499336407701,0
-1077.4962165187235,0
-1077.4961639569194,1
8.502396001468846,0
4100.496294067973,1
-1077.4961795998386,1
-1077.4961822094087,0
-1077.4962189150208,0
3308.497484180261,1
-1077.4962138352466,0
-1077.4962116677068,1
-1080.9166693754198,1
-1077.4961511024637,1
-1077.4962194905058,0
-1077.4962433427745,0
